amount,hour,category,distance_from_home_km,txns_last_24h,is_foreign,card_present,is_fraud
277.8,11,online_retail,11.0,1,0,1,0
46.65,19,fuel,3.6,1,0,0,0
10.79,21,restaurant,2.6,2,0,0,0
85.65,16,restaurant,23.7,2,0,0,0
91.11,22,fuel,21.4,2,0,1,0
10.22,13,travel,15.2,3,0,1,0
24.6,9,grocery,52.7,0,0,0,0
32.62,9,fuel,0.4,2,0,1,0
194.71,7,grocery,26.2,1,0,1,0
37.81,8,fuel,0.6,1,0,0,0
27.24,10,online_retail,0.7,2,0,0,0
43.34,16,restaurant,0.3,4,0,1,0
102.11,7,online_retail,5.8,2,0,1,0
99.12,11,grocery,1.6,0,0,1,0
25.12,13,restaurant,35.3,3,0,1,0
23.55,17,fuel,4.9,2,0,1,0
360.94,3,jewelry,200.4,4,1,0,1
40.67,21,restaurant,1.1,1,0,1,0
25.98,13,restaurant,29.4,2,0,0,0
43.41,7,restaurant,0.4,2,0,1,0
36.14,14,fuel,29.9,3,0,0,0
58.66,17,restaurant,15.4,0,0,1,0
282.36,17,electronics,17.2,2,0,1,0
44.3,18,grocery,4.0,0,0,0,0
14.48,14,restaurant,8.3,1,0,1,0
21.54,13,grocery,4.1,2,0,1,0
71.87,18,restaurant,5.3,2,0,1,0
7.57,11,electronics,1.5,0,0,1,0
35.27,18,electronics,1.3,2,0,1,0
36.15,20,online_retail,3.1,1,0,1,0
61.98,10,fuel,12.6,0,0,1,0
163.3,14,travel,22.8,1,0,1,0
13.99,17,grocery,3.0,5,0,0,0
9.26,8,fuel,0.5,3,0,1,0
7.7,16,travel,3.1,1,0,0,0
19.47,11,online_retail,0.5,2,0,0,0
17.07,13,online_retail,2.6,0,0,1,0
60.69,10,atm,11.4,0,0,1,0
8.95,19,restaurant,2.7,1,0,1,0
63.57,7,atm,25.7,0,0,1,0
9.82,10,fuel,7.7,1,0,1,0
38.96,18,restaurant,6.9,0,0,1,0
19.72,11,fuel,9.9,1,0,1,0
137.25,21,restaurant,21.5,2,0,1,0
109.19,9,fuel,2.3,0,0,1,0
33.47,22,grocery,6.8,0,0,1,0
275.98,7,electronics,2.3,2,0,1,0
19.13,7,online_retail,28.6,3,0,1,0
42.05,19,atm,3.7,1,0,1,0
19.59,11,grocery,0.8,1,0,1,0
43.03,22,grocery,5.9,1,0,1,0
91.37,19,fuel,7.8,3,0,0,0
12.52,12,fuel,6.6,0,0,1,0
27.75,9,grocery,5.0,5,0,1,0
44.11,9,grocery,24.0,2,0,1,0
4.17,16,fuel,4.8,3,0,1,0
41.1,20,travel,9.0,0,0,1,0
6.94,15,electronics,3.1,1,0,1,0
135.19,9,online_retail,26.1,0,0,0,0
28.22,14,restaurant,15.9,0,0,0,0
608.38,10,restaurant,7.1,1,0,0,0
9.26,16,atm,0.9,0,0,0,0
68.91,8,online_retail,19.0,3,0,0,0
35.91,19,grocery,4.5,4,0,1,0
2.82,15,restaurant,10.3,3,0,1,0
15.5,14,grocery,3.5,0,0,1,0
212.02,13,online_retail,34.4,1,0,1,0
200.56,14,fuel,7.7,1,0,1,0
120.36,15,online_retail,3.2,0,0,1,0
69.35,10,restaurant,8.5,2,0,1,0
172.8,12,grocery,18.6,0,0,1,0
21.84,20,grocery,29.4,1,0,0,0
20.94,9,grocery,9.8,3,0,1,0
170.29,7,online_retail,38.7,3,0,1,0
164.37,7,restaurant,39.0,2,0,0,0
50.4,22,restaurant,29.5,2,0,0,0
9.65,12,online_retail,37.4,1,0,0,0
33.16,20,grocery,23.6,2,0,1,0
36.99,22,online_retail,11.4,1,0,1,0
33.65,21,fuel,8.6,2,0,1,0
129.48,13,fuel,16.3,2,0,0,0
37.59,9,grocery,12.5,2,0,1,0
18.96,16,electronics,8.2,1,0,1,0
139.44,16,online_retail,2.6,1,0,1,0
10.97,14,restaurant,2.3,2,0,0,0
71.43,17,grocery,37.0,2,0,1,0
59.73,16,grocery,7.7,4,0,1,0
19.41,14,restaurant,9.2,3,0,1,0
79.58,14,grocery,26.9,2,0,1,0
61.62,11,fuel,4.3,1,0,1,0
7.48,11,fuel,3.8,2,0,1,0
17.09,20,atm,7.4,4,0,1,0
170.23,7,travel,1.2,2,0,1,0
65.56,9,restaurant,9.3,2,0,1,0
10.49,15,online_retail,5.2,1,0,0,0
9.17,21,online_retail,4.6,2,0,0,0
46.98,22,restaurant,5.4,1,0,1,0
62.64,9,grocery,1.8,0,0,1,0
101.68,8,grocery,5.2,0,0,0,0
6.09,14,travel,5.8,1,0,1,0
27.09,15,fuel,5.2,3,0,1,0
75.69,16,electronics,34.5,0,0,0,0
588.62,18,electronics,5.7,0,0,1,0
84.81,19,fuel,19.8,2,0,1,0
8.19,10,restaurant,6.9,1,0,0,0
660.95,12,jewelry,11.5,7,0,0,1
86.66,17,restaurant,4.7,1,0,0,0
19.79,19,atm,11.3,1,0,1,0
15.45,11,electronics,14.4,3,0,1,0
31.52,17,restaurant,3.5,2,0,1,0
19.19,17,grocery,14.4,1,0,1,0
46.5,14,fuel,5.8,1,0,1,0
57.53,10,grocery,11.6,3,0,1,0
43.93,10,online_retail,18.1,1,1,0,0
27.97,15,grocery,7.0,0,0,1,0
106.42,8,grocery,20.3,2,0,0,0
12.5,16,restaurant,5.8,2,0,1,0
10.15,8,atm,3.3,0,0,0,0
30.27,13,restaurant,10.9,1,0,1,0
15.45,20,online_retail,28.7,1,0,1,0
11.9,11,online_retail,16.3,1,0,1,0
87.81,11,grocery,26.2,2,0,1,0
49.18,11,restaurant,4.4,0,0,1,0
76.55,21,grocery,26.9,3,0,1,0
44.27,13,restaurant,2.7,3,0,0,0
22.73,20,restaurant,2.0,4,0,0,0
10.53,18,restaurant,5.3,1,0,1,0
14.5,14,grocery,13.3,0,0,1,0
21.22,12,restaurant,2.6,4,0,1,0
52.57,11,restaurant,12.9,1,0,0,0
25.43,9,atm,1.8,2,0,1,0
50.59,17,restaurant,13.0,0,0,1,0
216.49,12,online_retail,19.5,1,0,1,0
132.83,8,restaurant,1.5,1,0,1,0
74.73,21,restaurant,3.7,2,0,1,0
35.24,21,online_retail,8.4,2,0,1,0
30.37,14,grocery,12.2,0,0,1,0
22.27,13,fuel,12.0,4,0,1,0
17.64,11,electronics,0.1,0,0,0,0
7.93,14,restaurant,24.4,3,0,1,0
102.22,7,grocery,20.2,1,0,0,0
6.2,11,grocery,25.7,1,0,0,0
206.75,13,restaurant,3.5,3,0,1,0
93.92,1,travel,570.4,8,0,0,1
48.04,17,atm,2.9,2,0,1,0
23.52,22,restaurant,6.4,0,0,0,0
58.65,10,electronics,6.6,1,0,1,0
7.41,20,restaurant,31.4,4,0,1,0
13.16,19,grocery,21.9,3,0,0,0
66.86,11,restaurant,11.1,2,0,1,0
26.72,11,restaurant,15.3,3,0,1,0
51.04,20,atm,6.0,3,0,1,0
6.86,17,grocery,2.4,1,0,1,0
7.26,11,grocery,5.1,1,0,1,0
32.74,16,fuel,2.5,1,0,1,0
212.95,1,jewelry,242.2,7,1,0,1
72.92,7,restaurant,0.6,6,0,0,0
89.21,17,grocery,15.7,0,0,1,0
20.99,22,grocery,7.6,3,0,1,0
63.18,14,electronics,7.4,1,0,0,0
88.62,11,online_retail,18.1,0,0,1,0
3.04,17,fuel,9.5,1,0,0,0
10.1,16,restaurant,0.5,3,0,1,0
46.53,13,online_retail,19.4,0,0,1,0
35.51,21,restaurant,3.8,1,0,1,0
13.32,21,grocery,6.7,1,0,1,0
37.98,12,travel,4.0,3,0,1,0
23.14,18,grocery,0.9,0,0,1,0
146.89,12,atm,11.5,0,0,1,0
173.99,20,grocery,3.2,1,0,1,0
30.27,11,atm,13.3,1,0,0,0
22.39,15,online_retail,26.1,2,0,1,0
57.26,9,online_retail,8.7,1,0,0,0
38.43,17,travel,7.0,2,0,1,0
26.35,18,fuel,2.1,3,0,1,0
50.89,13,electronics,13.3,1,0,1,0
22.72,10,fuel,4.3,3,0,1,0
2.81,20,fuel,3.8,2,0,1,0
14.55,21,travel,1.5,1,0,1,0
140.36,7,grocery,1.4,1,0,1,0
17.95,18,grocery,3.1,2,0,0,0
17.73,15,grocery,0.5,1,0,1,0
4.83,14,grocery,5.8,2,0,0,0
49.44,7,restaurant,0.2,2,0,1,0
45.62,11,fuel,2.4,1,0,1,0
538.61,12,restaurant,35.9,0,0,1,0
118.29,11,grocery,25.4,0,0,1,0
32.51,13,online_retail,13.4,0,0,1,0
27.25,22,online_retail,32.6,1,0,1,0
35.02,19,restaurant,24.0,0,0,1,0
23.04,13,online_retail,0.7,0,0,1,0
19.36,19,restaurant,5.0,3,0,1,0
56.02,8,restaurant,36.7,4,0,0,0
99.65,22,restaurant,4.5,3,0,1,0
249.01,7,atm,16.8,1,0,1,0
2.87,17,grocery,1.1,4,0,1,0
4.05,13,grocery,1.6,1,0,0,0
132.36,15,grocery,17.8,0,0,1,0
13.59,12,electronics,0.5,0,0,1,0
330.2,20,electronics,21.1,2,0,1,0
3.61,15,grocery,3.3,4,0,0,0
17.95,15,electronics,36.1,1,0,1,0
21.86,14,atm,12.1,1,0,1,0
14.28,19,restaurant,31.6,2,0,1,0
115.01,9,grocery,4.7,3,0,1,0
27.5,17,restaurant,19.2,1,0,0,0
63.96,13,atm,18.6,0,0,1,0
68.98,10,fuel,10.3,1,0,1,0
103.77,14,electronics,4.7,1,0,1,0
55.98,9,fuel,4.9,0,0,1,0
104.57,22,travel,0.7,1,0,1,0
16.59,12,online_retail,13.5,2,0,1,0
88.46,10,travel,2.3,1,0,1,0
5.37,12,grocery,11.0,1,0,1,0
29.47,8,jewelry,0.3,3,0,0,0
68.88,19,grocery,0.3,3,0,1,0
19.51,16,fuel,20.3,1,0,1,0
71.77,18,restaurant,28.8,1,1,0,0
23.11,8,atm,3.1,0,0,0,0
17.21,10,restaurant,7.0,2,0,1,0
60.49,21,restaurant,18.5,3,0,1,0
174.17,0,atm,152.7,5,0,1,1
43.95,17,electronics,15.2,2,0,1,0
110.41,11,online_retail,7.0,3,0,1,0
19.12,19,grocery,9.7,0,0,1,0
161.33,13,restaurant,26.0,1,0,1,0
36.54,16,grocery,0.9,1,0,1,0
13.27,19,fuel,4.7,2,1,1,0
19.77,22,travel,10.2,2,0,1,0
37.97,8,online_retail,16.8,1,0,1,0
38.1,11,grocery,1.4,1,0,0,0
43.92,19,atm,9.3,1,0,1,0
27.62,22,atm,7.4,1,0,1,0
49.05,9,grocery,3.2,2,0,1,0
69.96,11,travel,2.3,4,1,0,0
111.52,13,electronics,17.1,0,0,0,0
91.42,10,fuel,22.4,2,0,1,0
1690.58,2,travel,44.7,6,1,0,0
18.61,10,electronics,21.0,0,0,1,0
4.7,9,restaurant,2.5,2,0,0,0
21.73,18,online_retail,1.6,2,0,1,0
22.68,20,online_retail,8.8,1,0,1,0
163.96,14,grocery,0.5,2,0,1,0
72.85,17,atm,29.3,0,0,1,0
33.64,11,atm,3.2,3,0,0,0
122.36,14,grocery,1.9,2,0,1,0
22.24,9,grocery,36.1,0,0,0,0
108.55,22,fuel,64.1,2,0,0,0
64.95,12,fuel,17.2,3,0,0,0
16.33,10,restaurant,1.9,1,0,1,0
16.58,17,restaurant,15.7,1,0,1,0
27.05,21,atm,6.1,3,0,1,0
25.84,7,atm,27.8,1,0,1,0
101.19,17,online_retail,11.4,2,0,0,0
24.22,15,grocery,9.6,0,0,1,0
99.19,16,grocery,2.0,2,0,1,0
16.64,21,restaurant,0.8,2,0,1,0
43.18,19,online_retail,32.0,1,0,1,0
25.65,15,atm,18.7,1,0,0,0
125.88,16,restaurant,1.2,3,0,1,0
148.15,18,grocery,12.5,3,0,1,0
21.11,22,grocery,20.0,4,0,1,0
17.66,17,atm,8.8,0,0,1,0
13.5,12,fuel,16.1,1,0,0,0
17.99,13,atm,18.2,2,0,1,0
41.4,12,restaurant,45.5,1,0,1,0
6.1,18,fuel,0.8,2,0,0,0
11.0,12,restaurant,15.4,1,0,1,0
25.36,15,grocery,25.6,3,0,1,0
13.58,10,online_retail,2.1,0,0,0,0
22.93,20,online_retail,6.3,0,0,1,0
57.69,7,grocery,2.2,5,0,1,0
54.22,10,grocery,8.0,1,0,1,0
668.41,12,atm,140.0,9,0,0,1
19.18,12,travel,3.3,3,0,1,0
443.79,13,online_retail,19.6,2,0,1,0
11.04,16,grocery,37.9,1,0,1,0
23.72,14,travel,4.2,0,0,0,0
177.54,15,fuel,7.0,2,0,1,0
285.68,19,grocery,8.0,7,0,1,0
26.17,12,online_retail,1.0,4,0,1,0
19.68,16,fuel,7.4,0,0,1,0
26.05,21,restaurant,18.0,0,0,1,0
31.03,22,grocery,0.3,3,0,1,0
135.29,12,jewelry,4.4,3,0,0,1
19.31,16,grocery,23.3,3,0,0,0
6.56,17,online_retail,7.7,1,0,0,0
68.31,13,grocery,2.3,1,0,0,0
49.49,9,grocery,15.1,2,0,1,0
51.61,13,grocery,16.0,1,0,1,0
25.6,8,restaurant,23.8,0,0,0,0
46.4,20,online_retail,0.2,2,0,0,0
203.7,7,grocery,12.5,0,0,1,0
119.94,20,online_retail,1.0,0,0,1,0
67.88,16,restaurant,15.3,3,0,0,0
9.6,16,grocery,6.2,4,0,0,0
22.24,11,fuel,22.2,2,0,1,0
9.0,22,atm,18.8,0,0,1,0
18.9,16,online_retail,38.5,2,0,0,0
24.75,11,atm,3.3,0,0,0,0
48.34,20,electronics,9.0,2,0,1,0
7.91,22,grocery,1.6,1,0,1,0
46.87,15,grocery,3.5,1,0,1,0
30.8,14,online_retail,23.6,0,0,0,0
94.32,0,jewelry,463.6,9,1,0,1
10.16,22,restaurant,3.6,2,0,1,0
20.96,11,grocery,3.7,1,0,1,0
43.58,10,travel,0.8,3,0,1,0
52.97,9,online_retail,2.4,3,0,0,0
25.46,13,restaurant,11.7,1,0,0,0
39.13,20,grocery,6.8,2,0,1,0
55.39,16,electronics,5.2,0,0,1,0
104.7,11,online_retail,16.3,2,0,0,0
70.42,20,grocery,8.2,1,0,0,0
134.86,7,grocery,21.8,0,0,0,0
84.91,11,online_retail,0.5,1,0,1,0
12.43,7,fuel,2.4,1,0,0,0
51.18,10,electronics,4.5,3,0,0,0
40.99,17,online_retail,14.2,1,0,1,0
6.74,18,online_retail,1.9,2,0,1,0
49.5,16,restaurant,3.8,2,0,1,0
3.37,9,atm,6.8,3,0,1,0
18.92,15,restaurant,5.8,1,0,1,0
307.89,16,grocery,10.9,1,0,1,0
44.03,17,online_retail,54.7,3,0,0,0
31.4,22,grocery,1.8,2,0,1,0
12.21,17,grocery,13.9,2,0,1,0
44.5,22,travel,0.6,2,0,1,0
13.26,10,atm,0.7,1,0,1,0
173.68,20,fuel,0.1,1,0,1,0
8.77,8,restaurant,12.2,2,0,1,0
17.67,9,restaurant,13.9,1,0,1,0
14.87,7,grocery,6.5,2,0,0,0
23.21,12,online_retail,27.3,2,0,0,0
16.09,13,online_retail,6.4,3,0,1,0
25.35,18,grocery,1.2,1,0,0,0
111.4,18,electronics,6.3,1,0,1,0
59.1,22,fuel,7.1,0,0,1,0
8.63,19,restaurant,2.8,0,0,1,0
7.54,16,grocery,0.8,2,0,0,0
14.32,18,online_retail,24.8,1,0,0,0
54.99,12,fuel,35.0,3,0,0,0
55.82,16,grocery,91.2,0,0,0,0
78.18,14,grocery,13.1,2,0,1,0
90.68,8,grocery,16.5,0,0,1,0
55.15,15,fuel,10.3,2,0,1,0
77.61,11,atm,0.3,7,0,1,0
19.11,19,electronics,48.5,2,0,1,0
100.13,16,online_retail,10.1,3,0,1,0
31.67,17,electronics,25.2,4,0,0,0
32.4,14,online_retail,0.6,0,0,1,0
9.93,12,atm,14.9,0,0,1,0
12.56,12,online_retail,4.1,1,0,1,0
60.19,10,grocery,6.7,0,0,1,0
19.81,9,grocery,0.0,0,0,1,0
27.2,18,grocery,4.7,0,0,1,0
45.17,17,restaurant,14.4,2,0,0,0
67.38,17,electronics,1.2,3,0,1,0
17.35,11,grocery,2.9,1,0,0,0
2.72,13,grocery,4.6,3,0,1,0
34.1,8,grocery,0.8,5,0,1,0
24.1,17,grocery,5.5,3,0,1,0
36.14,7,online_retail,4.4,3,0,1,0
46.99,20,grocery,7.5,0,0,1,0
61.06,19,restaurant,1.7,2,0,1,0
13.73,18,fuel,4.1,2,0,1,0
50.48,16,online_retail,9.0,0,0,1,0
23.06,13,online_retail,17.9,0,0,1,0
12.9,13,fuel,0.6,1,0,1,0
10.27,18,grocery,20.2,1,0,1,0
69.3,12,grocery,32.3,2,0,1,0
243.57,8,electronics,4.0,2,0,1,0
80.82,14,online_retail,4.0,2,0,0,0
113.95,17,restaurant,8.5,1,0,0,0
152.08,18,grocery,2.3,3,0,1,0
59.16,12,electronics,4.6,1,0,1,0
25.92,19,restaurant,37.5,4,0,1,0
52.91,10,fuel,18.6,4,0,1,0
65.77,8,grocery,19.8,2,0,1,0
581.0,7,restaurant,6.2,1,0,0,0
19.86,11,online_retail,5.8,3,0,1,0
10.79,9,restaurant,1.7,2,0,1,0
114.15,11,grocery,0.7,0,0,1,0
33.01,17,restaurant,15.0,1,0,1,0
44.48,20,grocery,6.1,0,1,0,0
16.43,10,grocery,14.6,1,0,1,0
3.59,22,restaurant,3.7,2,0,1,0
74.19,9,online_retail,12.9,1,0,1,0
47.59,8,fuel,19.1,3,0,1,0
42.57,21,grocery,14.3,1,0,1,0
44.57,18,grocery,23.4,1,0,1,0
91.49,17,atm,17.5,3,0,1,0
28.41,22,restaurant,1.3,0,0,1,0
9.21,8,restaurant,5.2,1,0,0,0
74.34,20,electronics,49.9,4,0,1,0
22.71,17,atm,2.6,1,0,1,0
235.01,9,grocery,2.4,1,0,1,0
3.52,17,fuel,7.3,2,0,0,0
106.27,17,restaurant,0.8,1,1,0,0
34.18,15,fuel,2.6,1,0,0,0
35.13,17,grocery,10.1,0,0,1,0
84.03,22,electronics,12.3,1,0,1,0
26.17,7,travel,6.7,2,0,1,0
202.33,8,electronics,7.2,1,0,1,0
54.07,15,online_retail,8.0,1,0,1,0
22.72,19,restaurant,2.0,6,0,1,0
35.01,11,restaurant,10.6,0,0,0,0
19.0,14,atm,11.0,1,0,1,0
77.75,15,online_retail,1.2,1,0,1,0
30.17,11,travel,24.4,2,0,0,0
30.54,11,grocery,8.4,1,0,1,0
8.3,8,grocery,27.9,2,0,0,0
7.85,15,fuel,10.7,2,0,1,0
52.77,21,grocery,6.3,1,0,1,0
52.03,21,atm,16.6,4,0,1,0
17.09,13,online_retail,26.4,0,0,1,0
68.38,18,restaurant,14.7,4,0,1,0
35.17,22,electronics,9.0,0,0,1,0
9.89,8,travel,23.3,2,0,1,0
134.15,18,fuel,13.8,0,0,0,0
28.74,7,electronics,5.6,1,0,0,0
16.87,21,grocery,4.2,2,0,1,0
11.82,12,restaurant,21.7,1,0,1,0
26.7,18,restaurant,11.0,3,0,1,0
29.5,13,grocery,1.3,1,0,0,0
11.68,14,restaurant,8.1,2,0,1,0
7.39,20,grocery,28.0,1,0,0,0
86.88,8,online_retail,2.5,0,0,1,0
20.06,21,grocery,3.0,2,0,1,0
48.0,18,fuel,47.3,1,0,1,0
19.29,15,online_retail,44.7,0,1,1,0
96.58,17,restaurant,24.4,1,0,0,0
4.88,13,fuel,15.6,0,0,0,0
7.26,21,grocery,18.6,2,0,1,0
49.46,22,atm,17.8,3,0,1,0
41.41,10,restaurant,10.3,2,0,1,0
4.34,19,grocery,8.8,3,0,1,0
146.4,9,grocery,5.2,4,0,0,0
196.62,20,online_retail,3.6,1,0,1,0
33.54,16,restaurant,7.7,1,0,1,0
48.5,19,grocery,9.5,1,0,0,0
71.1,0,electronics,130.9,6,0,1,1
31.03,19,fuel,1.3,2,0,0,0
212.63,19,electronics,9.3,2,0,1,0
18.63,11,grocery,23.8,2,0,1,0
38.34,10,fuel,4.3,1,0,0,0
23.01,22,online_retail,4.5,1,0,0,0
15.45,18,restaurant,3.4,2,0,0,0
18.76,20,atm,2.5,2,0,1,0
110.4,9,grocery,6.1,1,0,1,0
96.05,11,online_retail,10.0,2,0,0,0
52.72,15,online_retail,5.4,1,0,1,0
302.08,10,travel,5.6,3,0,1,0
123.98,17,restaurant,33.1,0,0,1,0
3.56,17,restaurant,0.0,2,0,1,0
30.3,12,online_retail,4.7,2,0,0,0
20.99,9,grocery,36.9,0,0,1,0
26.53,18,grocery,14.8,0,0,0,0
72.31,11,restaurant,12.9,2,0,1,0
82.85,12,grocery,0.2,2,0,1,0
257.97,9,online_retail,21.8,0,0,0,0
23.37,22,atm,7.6,1,0,1,0
46.83,13,online_retail,27.2,2,0,1,0
26.36,15,online_retail,0.7,2,0,0,0
39.25,9,fuel,17.4,1,0,1,0
210.51,20,restaurant,3.3,1,0,1,0
63.27,19,atm,1.8,1,0,1,0
84.5,19,atm,6.1,1,0,1,0
5.04,16,fuel,5.3,0,0,1,0
42.2,17,atm,1.2,2,0,0,0
21.13,9,atm,3.5,1,0,1,0
41.49,16,fuel,0.2,3,1,1,0
94.01,9,fuel,2.1,1,0,0,0
14.49,12,fuel,52.8,2,0,1,0
74.91,13,restaurant,28.2,1,0,1,0
17.3,14,travel,0.5,1,0,0,0
50.91,8,restaurant,5.7,1,0,0,0
46.11,14,grocery,7.2,3,0,0,0
136.72,12,electronics,11.3,3,0,1,0
31.79,8,online_retail,11.9,0,0,1,0
20.94,18,online_retail,14.6,2,0,1,0
19.56,22,restaurant,0.6,2,0,1,0
139.08,12,online_retail,6.7,2,0,0,0
11.13,21,restaurant,24.0,3,0,0,0
23.72,16,grocery,19.4,5,0,1,0
34.07,14,electronics,0.4,1,0,1,0
17.0,7,restaurant,2.8,2,0,1,0
13.66,7,grocery,10.9,2,0,1,0
128.77,16,fuel,1.7,0,0,1,0
50.23,19,fuel,0.4,0,0,0,0
16.02,11,online_retail,1.9,1,0,1,0
10.97,11,online_retail,9.2,1,0,0,0
44.12,7,grocery,0.8,3,0,1,0
2.55,16,fuel,18.6,1,0,1,0
20.34,16,online_retail,2.5,3,0,1,0
114.02,19,grocery,1.8,1,0,1,0
53.13,14,grocery,5.5,2,0,1,0
119.52,21,restaurant,20.5,0,0,1,0
55.68,9,grocery,8.3,1,0,1,0
8.13,21,fuel,61.2,3,0,0,0
14.52,17,atm,4.7,0,0,1,0
95.75,7,grocery,5.1,2,1,1,0
65.09,16,online_retail,20.9,4,0,1,0
86.14,21,fuel,21.6,1,0,1,0
68.94,7,online_retail,1.9,2,0,1,0
63.8,19,online_retail,8.4,2,0,1,0
3.97,17,grocery,15.6,0,0,1,0
130.75,15,restaurant,2.3,1,0,1,0
12.8,15,electronics,7.9,0,1,0,0
17.49,12,fuel,23.5,3,0,1,0
27.22,11,grocery,1.1,0,1,0,0
11.33,19,restaurant,5.9,0,0,1,0
133.65,9,restaurant,8.5,2,0,0,0
38.08,13,grocery,1.6,3,0,1,0
65.51,11,grocery,3.5,2,1,1,0
22.95,22,online_retail,23.6,2,0,0,0
13.08,10,grocery,36.6,2,0,1,0
7.92,18,online_retail,4.0,1,0,1,0
30.83,13,online_retail,0.8,1,0,1,0
13.05,9,electronics,9.6,1,0,1,0
15.22,9,restaurant,7.6,0,0,1,0
106.49,11,fuel,2.1,3,0,1,0
34.9,10,fuel,15.2,1,0,1,0
25.11,14,grocery,9.6,2,0,0,0
99.87,15,grocery,5.2,1,0,1,0
43.69,16,grocery,1.6,3,0,1,0
55.3,18,online_retail,3.5,2,0,1,0
21.18,12,restaurant,3.9,1,0,1,0
13.42,15,grocery,10.8,0,0,1,0
91.3,19,electronics,8.2,0,0,1,0
89.22,18,online_retail,21.9,2,0,0,0
32.65,9,atm,32.3,1,0,0,0
59.14,12,travel,12.7,1,0,0,0
58.44,13,fuel,9.8,1,0,1,0
20.52,14,fuel,18.6,2,0,0,0
13.26,20,restaurant,14.3,1,0,1,0
24.69,15,atm,55.3,2,0,1,0
43.53,13,grocery,16.5,2,0,0,0
47.69,13,jewelry,8.7,1,0,1,0
7.47,8,restaurant,0.6,0,0,1,0
32.72,19,grocery,7.4,0,0,1,0
34.64,12,restaurant,7.7,0,0,1,0
13.12,14,online_retail,7.0,2,0,1,0
81.89,12,grocery,13.0,7,0,1,0
25.97,18,fuel,8.3,1,0,1,0
390.31,11,grocery,4.0,1,0,1,0
48.52,10,online_retail,1.0,0,0,0,0
25.33,16,restaurant,4.1,2,0,1,0
44.31,7,fuel,0.4,3,0,1,0
25.11,8,grocery,19.4,1,0,1,0
28.11,8,grocery,2.7,1,0,1,0
44.69,13,atm,2.2,4,0,0,0
31.62,15,grocery,39.1,2,0,1,0
32.87,10,online_retail,16.3,1,0,1,0
17.57,20,grocery,1.6,2,0,1,0
26.66,8,online_retail,8.7,4,0,0,0
34.42,17,restaurant,11.2,2,0,1,0
24.13,8,atm,5.9,2,1,0,0
52.83,9,atm,12.9,1,1,0,0
43.07,15,restaurant,12.1,2,0,0,0
111.07,13,fuel,10.9,2,0,0,0
47.46,7,online_retail,5.8,1,0,1,0
23.93,15,electronics,27.4,0,0,1,0
107.51,9,grocery,1.1,1,0,0,0
22.66,14,fuel,2.2,0,0,1,0
21.43,12,grocery,2.4,0,0,0,0
58.97,20,grocery,4.3,0,0,0,0
25.85,12,fuel,6.5,1,0,1,0
12.55,12,travel,0.3,1,0,1,0
18.41,22,restaurant,3.8,2,0,0,0
78.55,19,fuel,49.7,1,0,1,0
4.34,20,grocery,1.6,0,0,1,0
56.22,10,atm,7.6,0,0,1,0
46.89,21,atm,4.5,0,1,0,0
47.34,14,grocery,0.8,0,0,1,0
58.7,14,fuel,6.6,2,0,0,0
114.19,12,grocery,6.7,2,0,0,0
26.54,13,grocery,11.1,1,0,1,0
38.14,17,grocery,30.3,1,0,1,0
50.92,16,fuel,10.8,1,0,1,0
32.35,12,atm,25.0,2,0,0,0
35.46,21,grocery,22.8,1,0,0,0
243.65,12,atm,14.6,2,0,1,0
21.61,19,grocery,8.5,0,0,0,0
77.07,20,fuel,18.2,2,0,0,0
5.32,20,restaurant,7.9,2,0,1,0
13.07,20,atm,1.0,3,0,1,0
4.14,9,restaurant,5.2,1,0,1,0
17.18,21,restaurant,3.5,1,0,1,0
76.94,19,grocery,12.8,3,1,1,0
13.36,13,fuel,14.8,0,0,1,0
22.55,11,online_retail,9.8,4,0,1,0
8.65,16,grocery,21.3,2,0,1,0
177.3,14,grocery,1.6,2,0,1,0
228.95,9,restaurant,10.1,0,0,1,0
17.49,9,grocery,13.4,1,0,1,0
22.3,12,restaurant,11.9,1,0,1,0
702.92,11,online_retail,9.9,2,0,1,0
28.63,13,online_retail,22.5,0,0,1,0
84.06,13,atm,27.0,0,0,0,0
71.71,8,grocery,3.6,1,0,1,0
43.27,19,online_retail,13.8,1,0,0,0
39.15,13,grocery,7.7,1,0,1,0
18.76,14,grocery,2.0,4,0,1,0
108.3,7,online_retail,0.4,1,0,1,0
29.22,13,online_retail,56.9,0,0,0,0
38.31,15,travel,8.8,2,0,1,0
35.68,19,online_retail,3.2,2,0,0,0
17.49,13,atm,23.2,1,0,1,0
36.28,13,fuel,2.4,1,0,1,0
28.1,17,fuel,6.2,0,0,1,0
43.75,11,atm,10.8,2,0,1,0
42.31,22,restaurant,0.3,1,0,0,0
11.19,20,online_retail,1.5,0,0,1,0
12.86,11,grocery,8.5,1,0,1,0
17.81,9,atm,17.6,3,0,1,0
42.04,14,travel,29.4,1,0,1,0
120.78,12,online_retail,15.1,5,0,0,0
40.79,22,restaurant,15.0,1,0,1,0
21.53,15,grocery,5.0,2,0,1,0
9.33,10,restaurant,12.1,2,0,1,0
62.32,18,fuel,2.8,2,0,1,0
5.09,21,online_retail,24.6,2,0,1,0
14.5,15,grocery,27.8,2,0,1,0
46.86,15,fuel,1.9,1,0,1,0
5.4,7,restaurant,7.5,1,0,1,0
15.33,8,grocery,16.6,1,0,0,0
